,Unnamed: 0_x,run,agentID,other,other_thief,other_suspect,other_cs,other_alib,Unnamed: 0_y,suspect,victim,thief,DNAatCS,locCS,statement,experiment_name,runs
4262,62,42,6,2,0,0,0,0,6,0,0,0,0,0,0,thief,200
4263,63,42,6,3,0,0,0,0,6,0,0,0,0,0,0,thief,200
4264,64,42,6,4,0,0,0,0,6,0,0,0,0,0,0,thief,200
4265,65,42,6,5,0,0,0,0,6,0,0,0,0,0,0,thief,200
4266,66,42,6,6,0,0,0,0,6,0,0,0,0,0,0,thief,200
4267,67,42,6,7,0,0,0,0,6,0,0,0,0,0,0,thief,200
4268,68,42,6,8,0,0,0,0,6,0,0,0,0,0,0,thief,200
4269,69,42,6,9,0,0,0,0,6,0,0,0,0,0,0,thief,200
4270,70,42,7,0,1,1,0,0,7,0,0,0,1,0,0,thief,200
4271,71,42,7,1,0,0,0,0,7,0,0,0,1,0,0,thief,200
4272,72,42,7,2,0,0,0,0,7,0,0,0,1,0,0,thief,200
4273,73,42,7,3,0,0,0,0,7,0,0,0,1,0,0,thief,200
4274,74,42,7,4,0,0,0,0,7,0,0,0,1,0,0,thief,200
4275,75,42,7,5,0,0,0,0,7,0,0,0,1,0,0,thief,200
4276,76,42,7,6,0,0,0,0,7,0,0,0,1,0,0,thief,200
4277,77,42,7,7,0,0,0,0,7,0,0,0,1,0,0,thief,200
4278,78,42,7,8,0,0,0,0,7,0,0,0,1,0,0,thief,200
4279,79,42,7,9,0,0,0,0,7,0,0,0,1,0,0,thief,200
4280,80,42,8,0,1,1,0,0,8,0,0,0,0,0,0,thief,200
4281,81,42,8,1,0,0,0,0,8,0,0,0,0,0,0,thief,200
4282,82,42,8,2,0,0,0,0,8,0,0,0,0,0,0,thief,200
4283,83,42,8,3,0,0,0,0,8,0,0,0,0,0,0,thief,200
4284,84,42,8,4,0,0,0,0,8,0,0,0,0,0,0,thief,200
4285,85,42,8,5,0,0,0,0,8,0,0,0,0,0,0,thief,200
4286,86,42,8,6,0,0,0,0,8,0,0,0,0,0,0,thief,200
4287,87,42,8,7,0,0,0,0,8,0,0,0,0,0,0,thief,200
4288,88,42,8,8,0,0,0,0,8,0,0,0,0,0,0,thief,200
4289,89,42,8,9,0,0,0,0,8,0,0,0,0,0,0,thief,200
4290,90,42,9,0,1,1,0,0,9,0,0,0,1,0,0,thief,200
4291,91,42,9,1,0,0,0,0,9,0,0,0,1,0,0,thief,200
4292,92,42,9,2,0,0,0,0,9,0,0,0,1,0,0,thief,200
4293,93,42,9,3,0,0,0,0,9,0,0,0,1,0,0,thief,200
4294,94,42,9,4,0,0,0,0,9,0,0,0,1,0,0,thief,200
4295,95,42,9,5,0,0,0,0,9,0,0,0,1,0,0,thief,200
4296,96,42,9,6,0,0,0,0,9,0,0,0,1,0,0,thief,200
4297,97,42,9,7,0,0,0,0,9,0,0,0,1,0,0,thief,200
4298,98,42,9,8,0,0,0,0,9,0,0,0,1,0,0,thief,200
4299,99,42,9,9,0,0,0,0,9,0,0,0,1,0,0,thief,200
4300,0,43,0,0,1,1,0,0,0,1,0,1,1,1,1,thief,200
4301,1,43,0,1,0,0,0,0,0,1,0,1,1,1,1,thief,200
4302,2,43,0,2,0,0,0,0,0,1,0,1,1,1,1,thief,200
4303,3,43,0,3,0,0,0,0,0,1,0,1,1,1,1,thief,200
4304,4,43,0,4,0,0,0,0,0,1,0,1,1,1,1,thief,200
4305,5,43,0,5,0,0,1,0,0,1,0,1,1,1,1,thief,200
4306,6,43,0,6,0,0,0,1,0,1,0,1,1,1,1,thief,200
4307,7,43,0,7,0,0,0,0,0,1,0,1,1,1,1,thief,200
4308,8,43,0,8,0,0,0,0,0,1,0,1,1,1,1,thief,200
4309,9,43,0,9,0,0,0,0,0,1,0,1,1,1,1,thief,200
4310,10,43,1,0,1,1,0,0,1,0,0,0,0,0,0,thief,200
4311,11,43,1,1,0,0,0,0,1,0,0,0,0,0,0,thief,200
4312,12,43,1,2,0,0,0,0,1,0,0,0,0,0,0,thief,200
4313,13,43,1,3,0,0,0,0,1,0,0,0,0,0,0,thief,200
4314,14,43,1,4,0,0,0,0,1,0,0,0,0,0,0,thief,200
4315,15,43,1,5,0,0,0,0,1,0,0,0,0,0,0,thief,200
4316,16,43,1,6,0,0,0,0,1,0,0,0,0,0,0,thief,200
4317,17,43,1,7,0,0,0,0,1,0,0,0,0,0,0,thief,200
4318,18,43,1,8,0,0,0,0,1,0,0,0,0,0,0,thief,200
4319,19,43,1,9,0,0,0,0,1,0,0,0,0,0,0,thief,200
4320,20,43,2,0,1,1,0,0,2,0,0,0,0,0,0,thief,200
4321,21,43,2,1,0,0,0,0,2,0,0,0,0,0,0,thief,200
4322,22,43,2,2,0,0,0,0,2,0,0,0,0,0,0,thief,200
4323,23,43,2,3,0,0,0,0,2,0,0,0,0,0,0,thief,200
4324,24,43,2,4,0,0,0,0,2,0,0,0,0,0,0,thief,200
4325,25,43,2,5,0,0,0,0,2,0,0,0,0,0,0,thief,200
4326,26,43,2,6,0,0,0,0,2,0,0,0,0,0,0,thief,200
4327,27,43,2,7,0,0,0,0,2,0,0,0,0,0,0,thief,200
4328,28,43,2,8,0,0,0,0,2,0,0,0,0,0,0,thief,200
4329,29,43,2,9,0,0,0,0,2,0,0,0,0,0,0,thief,200
4330,30,43,3,0,1,1,0,0,3,0,0,0,0,0,0,thief,200
4331,31,43,3,1,0,0,0,0,3,0,0,0,0,0,0,thief,200
4332,32,43,3,2,0,0,0,0,3,0,0,0,0,0,0,thief,200
4333,33,43,3,3,0,0,0,0,3,0,0,0,0,0,0,thief,200
4334,34,43,3,4,0,0,0,0,3,0,0,0,0,0,0,thief,200
4335,35,43,3,5,0,0,0,0,3,0,0,0,0,0,0,thief,200
4336,36,43,3,6,0,0,0,0,3,0,0,0,0,0,0,thief,200
4337,37,43,3,7,0,0,0,0,3,0,0,0,0,0,0,thief,200
4338,38,43,3,8,0,0,0,0,3,0,0,0,0,0,0,thief,200
4339,39,43,3,9,0,0,0,0,3,0,0,0,0,0,0,thief,200
4340,40,43,4,0,1,1,0,0,4,0,0,0,0,0,0,thief,200
4341,41,43,4,1,0,0,0,0,4,0,0,0,0,0,0,thief,200
4342,42,43,4,2,0,0,0,0,4,0,0,0,0,0,0,thief,200
4343,43,43,4,3,0,0,0,0,4,0,0,0,0,0,0,thief,200
4344,44,43,4,4,0,0,0,0,4,0,0,0,0,0,0,thief,200
4345,45,43,4,5,0,0,0,0,4,0,0,0,0,0,0,thief,200
4346,46,43,4,6,0,0,0,0,4,0,0,0,0,0,0,thief,200
4347,47,43,4,7,0,0,0,0,4,0,0,0,0,0,0,thief,200
4348,48,43,4,8,0,0,0,0,4,0,0,0,0,0,0,thief,200
4349,49,43,4,9,0,0,0,0,4,0,0,0,0,0,0,thief,200
4350,50,43,5,0,1,1,0,0,5,0,1,0,0,1,1,thief,200
4351,51,43,5,1,0,0,0,0,5,0,1,0,0,1,1,thief,200
4352,52,43,5,2,0,0,0,0,5,0,1,0,0,1,1,thief,200
4353,53,43,5,3,0,0,0,0,5,0,1,0,0,1,1,thief,200
4354,54,43,5,4,0,0,0,0,5,0,1,0,0,1,1,thief,200
4355,55,43,5,5,0,0,0,0,5,0,1,0,0,1,1,thief,200
4356,56,43,5,6,0,0,0,0,5,0,1,0,0,1,1,thief,200
4357,57,43,5,7,0,0,0,0,5,0,1,0,0,1,1,thief,200
4358,58,43,5,8,0,0,0,0,5,0,1,0,0,1,1,thief,200
4359,59,43,5,9,0,0,0,0,5,0,1,0,0,1,1,thief,200
4360,60,43,6,0,1,1,1,0,6,0,0,0,0,0,0,thief,200
4361,61,43,6,1,0,0,0,0,6,0,0,0,0,0,0,thief,200
4362,62,43,6,2,0,0,0,0,6,0,0,0,0,0,0,thief,200
4363,63,43,6,3,0,0,0,0,6,0,0,0,0,0,0,thief,200
4364,64,43,6,4,0,0,0,0,6,0,0,0,0,0,0,thief,200
4365,65,43,6,5,0,0,1,0,6,0,0,0,0,0,0,thief,200
4366,66,43,6,6,0,0,0,0,6,0,0,0,0,0,0,thief,200
4367,67,43,6,7,0,0,0,0,6,0,0,0,0,0,0,thief,200
4368,68,43,6,8,0,0,0,0,6,0,0,0,0,0,0,thief,200
4369,69,43,6,9,0,0,0,0,6,0,0,0,0,0,0,thief,200
4370,70,43,7,0,1,1,0,0,7,0,0,0,0,0,0,thief,200
4371,71,43,7,1,0,0,0,0,7,0,0,0,0,0,0,thief,200
4372,72,43,7,2,0,0,0,0,7,0,0,0,0,0,0,thief,200
4373,73,43,7,3,0,0,0,0,7,0,0,0,0,0,0,thief,200
4374,74,43,7,4,0,0,0,0,7,0,0,0,0,0,0,thief,200
4375,75,43,7,5,0,0,0,0,7,0,0,0,0,0,0,thief,200
4376,76,43,7,6,0,0,0,0,7,0,0,0,0,0,0,thief,200
4377,77,43,7,7,0,0,0,0,7,0,0,0,0,0,0,thief,200
4378,78,43,7,8,0,0,0,0,7,0,0,0,0,0,0,thief,200
4379,79,43,7,9,0,0,0,0,7,0,0,0,0,0,0,thief,200
4380,80,43,8,0,1,1,0,0,8,0,0,0,0,0,0,thief,200
4381,81,43,8,1,0,0,0,0,8,0,0,0,0,0,0,thief,200
4382,82,43,8,2,0,0,0,0,8,0,0,0,0,0,0,thief,200
4383,83,43,8,3,0,0,0,0,8,0,0,0,0,0,0,thief,200
4384,84,43,8,4,0,0,0,0,8,0,0,0,0,0,0,thief,200
4385,85,43,8,5,0,0,0,0,8,0,0,0,0,0,0,thief,200
4386,86,43,8,6,0,0,0,0,8,0,0,0,0,0,0,thief,200
4387,87,43,8,7,0,0,0,0,8,0,0,0,0,0,0,thief,200
4388,88,43,8,8,0,0,0,0,8,0,0,0,0,0,0,thief,200
4389,89,43,8,9,0,0,0,0,8,0,0,0,0,0,0,thief,200
4390,90,43,9,0,1,1,0,0,9,0,0,0,0,0,0,thief,200
4391,91,43,9,1,0,0,0,0,9,0,0,0,0,0,0,thief,200
4392,92,43,9,2,0,0,0,0,9,0,0,0,0,0,0,thief,200
4393,93,43,9,3,0,0,0,0,9,0,0,0,0,0,0,thief,200
4394,94,43,9,4,0,0,0,0,9,0,0,0,0,0,0,thief,200
4395,95,43,9,5,0,0,0,0,9,0,0,0,0,0,0,thief,200
4396,96,43,9,6,0,0,0,0,9,0,0,0,0,0,0,thief,200
4397,97,43,9,7,0,0,0,0,9,0,0,0,0,0,0,thief,200
4398,98,43,9,8,0,0,0,0,9,0,0,0,0,0,0,thief,200
4399,99,43,9,9,0,0,0,0,9,0,0,0,0,0,0,thief,200
4400,0,44,0,0,1,1,0,0,0,1,0,1,1,0,0,thief,200
4401,1,44,0,1,0,0,0,0,0,1,0,1,1,0,0,thief,200
4402,2,44,0,2,0,0,0,0,0,1,0,1,1,0,0,thief,200
4403,3,44,0,3,0,0,0,0,0,1,0,1,1,0,0,thief,200
4404,4,44,0,4,0,0,0,0,0,1,0,1,1,0,0,thief,200
4405,5,44,0,5,0,0,0,0,0,1,0,1,1,0,0,thief,200
4406,6,44,0,6,0,0,0,0,0,1,0,1,1,0,0,thief,200
4407,7,44,0,7,0,0,0,0,0,1,0,1,1,0,0,thief,200
4408,8,44,0,8,0,0,0,0,0,1,0,1,1,0,0,thief,200
4409,9,44,0,9,0,0,0,0,0,1,0,1,1,0,0,thief,200
4410,10,44,1,0,1,1,0,0,1,0,0,0,0,0,0,thief,200
4411,11,44,1,1,0,0,0,0,1,0,0,0,0,0,0,thief,200
4412,12,44,1,2,0,0,0,0,1,0,0,0,0,0,0,thief,200
4413,13,44,1,3,0,0,0,0,1,0,0,0,0,0,0,thief,200
4414,14,44,1,4,0,0,0,0,1,0,0,0,0,0,0,thief,200
4415,15,44,1,5,0,0,0,0,1,0,0,0,0,0,0,thief,200
4416,16,44,1,6,0,0,0,0,1,0,0,0,0,0,0,thief,200
4417,17,44,1,7,0,0,0,0,1,0,0,0,0,0,0,thief,200
4418,18,44,1,8,0,0,0,0,1,0,0,0,0,0,0,thief,200
4419,19,44,1,9,0,0,0,0,1,0,0,0,0,0,0,thief,200
4420,20,44,2,0,1,1,0,0,2,0,0,0,0,0,0,thief,200
4421,21,44,2,1,0,0,0,0,2,0,0,0,0,0,0,thief,200
4422,22,44,2,2,0,0,0,0,2,0,0,0,0,0,0,thief,200
4423,23,44,2,3,0,0,0,0,2,0,0,0,0,0,0,thief,200
4424,24,44,2,4,0,0,0,0,2,0,0,0,0,0,0,thief,200
4425,25,44,2,5,0,0,0,0,2,0,0,0,0,0,0,thief,200
4426,26,44,2,6,0,0,0,0,2,0,0,0,0,0,0,thief,200
4427,27,44,2,7,0,0,0,0,2,0,0,0,0,0,0,thief,200
4428,28,44,2,8,0,0,0,0,2,0,0,0,0,0,0,thief,200
4429,29,44,2,9,0,0,0,0,2,0,0,0,0,0,0,thief,200
4430,30,44,3,0,1,1,0,0,3,0,0,0,0,0,0,thief,200
4431,31,44,3,1,0,0,0,0,3,0,0,0,0,0,0,thief,200
4432,32,44,3,2,0,0,0,0,3,0,0,0,0,0,0,thief,200
4433,33,44,3,3,0,0,0,0,3,0,0,0,0,0,0,thief,200
4434,34,44,3,4,0,0,0,0,3,0,0,0,0,0,0,thief,200
4435,35,44,3,5,0,0,0,0,3,0,0,0,0,0,0,thief,200
4436,36,44,3,6,0,0,0,0,3,0,0,0,0,0,0,thief,200
4437,37,44,3,7,0,0,0,0,3,0,0,0,0,0,0,thief,200
4438,38,44,3,8,0,0,0,0,3,0,0,0,0,0,0,thief,200
4439,39,44,3,9,0,0,0,0,3,0,0,0,0,0,0,thief,200
4440,40,44,4,0,1,1,0,0,4,0,0,0,1,0,0,thief,200
4441,41,44,4,1,0,0,0,0,4,0,0,0,1,0,0,thief,200
4442,42,44,4,2,0,0,0,0,4,0,0,0,1,0,0,thief,200
4443,43,44,4,3,0,0,0,0,4,0,0,0,1,0,0,thief,200
4444,44,44,4,4,0,0,0,0,4,0,0,0,1,0,0,thief,200
4445,45,44,4,5,0,0,0,0,4,0,0,0,1,0,0,thief,200
4446,46,44,4,6,0,0,0,0,4,0,0,0,1,0,0,thief,200
4447,47,44,4,7,0,0,0,0,4,0,0,0,1,0,0,thief,200
4448,48,44,4,8,0,0,0,0,4,0,0,0,1,0,0,thief,200
4449,49,44,4,9,0,0,0,0,4,0,0,0,1,0,0,thief,200
4450,50,44,5,0,1,1,0,0,5,0,0,0,1,0,0,thief,200
4451,51,44,5,1,0,0,0,0,5,0,0,0,1,0,0,thief,200
4452,52,44,5,2,0,0,0,0,5,0,0,0,1,0,0,thief,200
4453,53,44,5,3,0,0,0,0,5,0,0,0,1,0,0,thief,200
4454,54,44,5,4,0,0,0,0,5,0,0,0,1,0,0,thief,200
4455,55,44,5,5,0,0,0,0,5,0,0,0,1,0,0,thief,200
4456,56,44,5,6,0,0,0,0,5,0,0,0,1,0,0,thief,200
4457,57,44,5,7,0,0,0,0,5,0,0,0,1,0,0,thief,200
4458,58,44,5,8,0,0,0,0,5,0,0,0,1,0,0,thief,200
4459,59,44,5,9,0,0,0,0,5,0,0,0,1,0,0,thief,200
4460,60,44,6,0,1,1,0,0,6,0,0,0,0,0,0,thief,200
4461,61,44,6,1,0,0,0,0,6,0,0,0,0,0,0,thief,200
4462,62,44,6,2,0,0,0,0,6,0,0,0,0,0,0,thief,200
4463,63,44,6,3,0,0,0,0,6,0,0,0,0,0,0,thief,200
4464,64,44,6,4,0,0,0,0,6,0,0,0,0,0,0,thief,200
4465,65,44,6,5,0,0,0,0,6,0,0,0,0,0,0,thief,200
4466,66,44,6,6,0,0,0,0,6,0,0,0,0,0,0,thief,200
4467,67,44,6,7,0,0,0,0,6,0,0,0,0,0,0,thief,200
4468,68,44,6,8,0,0,0,0,6,0,0,0,0,0,0,thief,200
4469,69,44,6,9,0,0,0,0,6,0,0,0,0,0,0,thief,200
4470,70,44,7,0,1,1,0,0,7,0,0,0,0,0,0,thief,200
4471,71,44,7,1,0,0,0,0,7,0,0,0,0,0,0,thief,200
4472,72,44,7,2,0,0,0,0,7,0,0,0,0,0,0,thief,200
4473,73,44,7,3,0,0,0,0,7,0,0,0,0,0,0,thief,200
4474,74,44,7,4,0,0,0,0,7,0,0,0,0,0,0,thief,200
4475,75,44,7,5,0,0,0,0,7,0,0,0,0,0,0,thief,200
4476,76,44,7,6,0,0,0,0,7,0,0,0,0,0,0,thief,200
4477,77,44,7,7,0,0,0,0,7,0,0,0,0,0,0,thief,200
4478,78,44,7,8,0,0,0,0,7,0,0,0,0,0,0,thief,200
4479,79,44,7,9,0,0,0,0,7,0,0,0,0,0,0,thief,200
4480,80,44,8,0,1,1,0,0,8,0,0,0,0,0,0,thief,200
4481,81,44,8,1,0,0,0,0,8,0,0,0,0,0,0,thief,200
4482,82,44,8,2,0,0,0,0,8,0,0,0,0,0,0,thief,200
4483,83,44,8,3,0,0,0,0,8,0,0,0,0,0,0,thief,200
4484,84,44,8,4,0,0,0,0,8,0,0,0,0,0,0,thief,200
4485,85,44,8,5,0,0,0,0,8,0,0,0,0,0,0,thief,200
4486,86,44,8,6,0,0,0,0,8,0,0,0,0,0,0,thief,200
4487,87,44,8,7,0,0,0,0,8,0,0,0,0,0,0,thief,200
4488,88,44,8,8,0,0,0,0,8,0,0,0,0,0,0,thief,200
4489,89,44,8,9,0,0,0,0,8,0,0,0,0,0,0,thief,200
4490,90,44,9,0,1,1,0,0,9,0,0,0,1,0,0,thief,200
4491,91,44,9,1,0,0,0,0,9,0,0,0,1,0,0,thief,200
4492,92,44,9,2,0,0,0,0,9,0,0,0,1,0,0,thief,200
4493,93,44,9,3,0,0,0,0,9,0,0,0,1,0,0,thief,200
4494,94,44,9,4,0,0,0,0,9,0,0,0,1,0,0,thief,200
4495,95,44,9,5,0,0,0,0,9,0,0,0,1,0,0,thief,200
4496,96,44,9,6,0,0,0,0,9,0,0,0,1,0,0,thief,200
4497,97,44,9,7,0,0,0,0,9,0,0,0,1,0,0,thief,200
4498,98,44,9,8,0,0,0,0,9,0,0,0,1,0,0,thief,200
4499,99,44,9,9,0,0,0,0,9,0,0,0,1,0,0,thief,200
4500,0,45,0,0,1,1,0,0,0,1,0,1,1,1,1,thief,200
4501,1,45,0,1,0,0,0,0,0,1,0,1,1,1,1,thief,200
4502,2,45,0,2,0,0,1,0,0,1,0,1,1,1,1,thief,200
4503,3,45,0,3,0,0,0,0,0,1,0,1,1,1,1,thief,200
4504,4,45,0,4,0,0,0,0,0,1,0,1,1,1,1,thief,200
4505,5,45,0,5,0,0,0,0,0,1,0,1,1,1,1,thief,200
4506,6,45,0,6,0,0,0,0,0,1,0,1,1,1,1,thief,200
4507,7,45,0,7,0,0,0,0,0,1,0,1,1,1,1,thief,200
4508,8,45,0,8,0,0,0,0,0,1,0,1,1,1,1,thief,200
4509,9,45,0,9,0,0,0,0,0,1,0,1,1,1,1,thief,200
4510,10,45,1,0,1,1,0,0,1,0,0,0,0,0,0,thief,200
4511,11,45,1,1,0,0,0,0,1,0,0,0,0,0,0,thief,200
4512,12,45,1,2,0,0,0,0,1,0,0,0,0,0,0,thief,200
4513,13,45,1,3,0,0,0,0,1,0,0,0,0,0,0,thief,200
4514,14,45,1,4,0,0,0,0,1,0,0,0,0,0,0,thief,200
4515,15,45,1,5,0,0,0,0,1,0,0,0,0,0,0,thief,200
4516,16,45,1,6,0,0,0,0,1,0,0,0,0,0,0,thief,200
4517,17,45,1,7,0,0,0,0,1,0,0,0,0,0,0,thief,200
4518,18,45,1,8,0,0,0,0,1,0,0,0,0,0,0,thief,200
4519,19,45,1,9,0,0,0,0,1,0,0,0,0,0,0,thief,200
4520,20,45,2,0,1,1,0,0,2,0,1,0,0,1,1,thief,200
4521,21,45,2,1,0,0,0,0,2,0,1,0,0,1,1,thief,200
4522,22,45,2,2,0,0,0,0,2,0,1,0,0,1,1,thief,200
4523,23,45,2,3,0,0,0,0,2,0,1,0,0,1,1,thief,200
4524,24,45,2,4,0,0,0,0,2,0,1,0,0,1,1,thief,200
4525,25,45,2,5,0,0,0,0,2,0,1,0,0,1,1,thief,200
4526,26,45,2,6,0,0,0,0,2,0,1,0,0,1,1,thief,200
4527,27,45,2,7,0,0,0,0,2,0,1,0,0,1,1,thief,200
4528,28,45,2,8,0,0,0,0,2,0,1,0,0,1,1,thief,200
4529,29,45,2,9,0,0,0,0,2,0,1,0,0,1,1,thief,200
4530,30,45,3,0,1,1,0,0,3,0,0,0,0,0,0,thief,200
4531,31,45,3,1,0,0,0,0,3,0,0,0,0,0,0,thief,200
4532,32,45,3,2,0,0,0,0,3,0,0,0,0,0,0,thief,200
4533,33,45,3,3,0,0,0,0,3,0,0,0,0,0,0,thief,200
4534,34,45,3,4,0,0,0,0,3,0,0,0,0,0,0,thief,200
4535,35,45,3,5,0,0,0,0,3,0,0,0,0,0,0,thief,200
4536,36,45,3,6,0,0,0,0,3,0,0,0,0,0,0,thief,200
4537,37,45,3,7,0,0,0,0,3,0,0,0,0,0,0,thief,200
4538,38,45,3,8,0,0,0,0,3,0,0,0,0,0,0,thief,200
4539,39,45,3,9,0,0,0,0,3,0,0,0,0,0,0,thief,200
4540,40,45,4,0,1,1,0,0,4,0,0,0,0,0,0,thief,200
4541,41,45,4,1,0,0,0,0,4,0,0,0,0,0,0,thief,200
4542,42,45,4,2,0,0,0,0,4,0,0,0,0,0,0,thief,200
4543,43,45,4,3,0,0,0,0,4,0,0,0,0,0,0,thief,200
4544,44,45,4,4,0,0,0,0,4,0,0,0,0,0,0,thief,200
4545,45,45,4,5,0,0,0,0,4,0,0,0,0,0,0,thief,200
4546,46,45,4,6,0,0,0,0,4,0,0,0,0,0,0,thief,200
4547,47,45,4,7,0,0,0,0,4,0,0,0,0,0,0,thief,200
4548,48,45,4,8,0,0,0,0,4,0,0,0,0,0,0,thief,200
4549,49,45,4,9,0,0,0,0,4,0,0,0,0,0,0,thief,200
4550,50,45,5,0,1,1,0,0,5,0,0,0,0,0,0,thief,200
4551,51,45,5,1,0,0,0,0,5,0,0,0,0,0,0,thief,200
4552,52,45,5,2,0,0,0,0,5,0,0,0,0,0,0,thief,200
4553,53,45,5,3,0,0,0,0,5,0,0,0,0,0,0,thief,200
4554,54,45,5,4,0,0,0,0,5,0,0,0,0,0,0,thief,200
4555,55,45,5,5,0,0,0,0,5,0,0,0,0,0,0,thief,200
4556,56,45,5,6,0,0,0,0,5,0,0,0,0,0,0,thief,200
4557,57,45,5,7,0,0,0,0,5,0,0,0,0,0,0,thief,200
4558,58,45,5,8,0,0,0,0,5,0,0,0,0,0,0,thief,200
4559,59,45,5,9,0,0,0,0,5,0,0,0,0,0,0,thief,200
4560,60,45,6,0,1,1,0,0,6,0,0,0,0,0,0,thief,200
4561,61,45,6,1,0,0,0,0,6,0,0,0,0,0,0,thief,200
4562,62,45,6,2,0,0,0,0,6,0,0,0,0,0,0,thief,200
4563,63,45,6,3,0,0,0,0,6,0,0,0,0,0,0,thief,200
4564,64,45,6,4,0,0,0,0,6,0,0,0,0,0,0,thief,200
4565,65,45,6,5,0,0,0,0,6,0,0,0,0,0,0,thief,200
4566,66,45,6,6,0,0,0,0,6,0,0,0,0,0,0,thief,200
4567,67,45,6,7,0,0,0,0,6,0,0,0,0,0,0,thief,200
4568,68,45,6,8,0,0,0,0,6,0,0,0,0,0,0,thief,200
4569,69,45,6,9,0,0,0,0,6,0,0,0,0,0,0,thief,200
4570,70,45,7,0,1,1,0,0,7,0,0,0,0,0,0,thief,200
4571,71,45,7,1,0,0,0,0,7,0,0,0,0,0,0,thief,200
4572,72,45,7,2,0,0,0,0,7,0,0,0,0,0,0,thief,200
4573,73,45,7,3,0,0,0,0,7,0,0,0,0,0,0,thief,200
4574,74,45,7,4,0,0,0,0,7,0,0,0,0,0,0,thief,200
4575,75,45,7,5,0,0,0,0,7,0,0,0,0,0,0,thief,200
4576,76,45,7,6,0,0,0,0,7,0,0,0,0,0,0,thief,200
4577,77,45,7,7,0,0,0,0,7,0,0,0,0,0,0,thief,200
4578,78,45,7,8,0,0,0,0,7,0,0,0,0,0,0,thief,200
4579,79,45,7,9,0,0,0,0,7,0,0,0,0,0,0,thief,200
4580,80,45,8,0,1,1,0,0,8,0,0,0,0,0,0,thief,200
4581,81,45,8,1,0,0,0,0,8,0,0,0,0,0,0,thief,200
4582,82,45,8,2,0,0,0,0,8,0,0,0,0,0,0,thief,200
4583,83,45,8,3,0,0,0,0,8,0,0,0,0,0,0,thief,200
4584,84,45,8,4,0,0,0,0,8,0,0,0,0,0,0,thief,200
4585,85,45,8,5,0,0,0,0,8,0,0,0,0,0,0,thief,200
4586,86,45,8,6,0,0,0,0,8,0,0,0,0,0,0,thief,200
4587,87,45,8,7,0,0,0,0,8,0,0,0,0,0,0,thief,200
4588,88,45,8,8,0,0,0,0,8,0,0,0,0,0,0,thief,200
4589,89,45,8,9,0,0,0,0,8,0,0,0,0,0,0,thief,200
4590,90,45,9,0,1,1,0,0,9,0,0,0,0,0,0,thief,200
4591,91,45,9,1,0,0,0,0,9,0,0,0,0,0,0,thief,200
4592,92,45,9,2,0,0,0,0,9,0,0,0,0,0,0,thief,200
4593,93,45,9,3,0,0,0,0,9,0,0,0,0,0,0,thief,200
4594,94,45,9,4,0,0,0,0,9,0,0,0,0,0,0,thief,200
4595,95,45,9,5,0,0,0,0,9,0,0,0,0,0,0,thief,200
4596,96,45,9,6,0,0,0,0,9,0,0,0,0,0,0,thief,200
4597,97,45,9,7,0,0,0,0,9,0,0,0,0,0,0,thief,200
4598,98,45,9,8,0,0,0,0,9,0,0,0,0,0,0,thief,200
4599,99,45,9,9,0,0,0,0,9,0,0,0,0,0,0,thief,200
4600,0,46,0,0,1,1,0,0,0,1,0,1,1,1,1,thief,200
4601,1,46,0,1,0,0,0,0,0,1,0,1,1,1,1,thief,200
4602,2,46,0,2,0,0,0,0,0,1,0,1,1,1,1,thief,200
4603,3,46,0,3,0,0,0,0,0,1,0,1,1,1,1,thief,200
4604,4,46,0,4,0,0,1,0,0,1,0,1,1,1,1,thief,200
4605,5,46,0,5,0,0,1,0,0,1,0,1,1,1,1,thief,200
4606,6,46,0,6,0,0,0,0,0,1,0,1,1,1,1,thief,200
4607,7,46,0,7,0,0,1,0,0,1,0,1,1,1,1,thief,200
4608,8,46,0,8,0,0,1,0,0,1,0,1,1,1,1,thief,200
4609,9,46,0,9,0,0,0,0,0,1,0,1,1,1,1,thief,200
4610,10,46,1,0,1,1,1,0,1,0,0,0,1,0,0,thief,200
4611,11,46,1,1,0,0,0,0,1,0,0,0,1,0,0,thief,200
4612,12,46,1,2,0,0,0,0,1,0,0,0,1,0,0,thief,200
4613,13,46,1,3,0,0,0,0,1,0,0,0,1,0,0,thief,200
4614,14,46,1,4,0,0,1,0,1,0,0,0,1,0,0,thief,200
4615,15,46,1,5,0,0,1,0,1,0,0,0,1,0,0,thief,200
4616,16,46,1,6,0,0,0,1,1,0,0,0,1,0,0,thief,200
4617,17,46,1,7,0,0,1,0,1,0,0,0,1,0,0,thief,200
4618,18,46,1,8,0,0,1,0,1,0,0,0,1,0,0,thief,200
4619,19,46,1,9,0,0,0,1,1,0,0,0,1,0,0,thief,200
4620,20,46,2,0,1,1,0,0,2,0,0,0,0,0,0,thief,200
4621,21,46,2,1,0,0,0,1,2,0,0,0,0,0,0,thief,200
4622,22,46,2,2,0,0,0,0,2,0,0,0,0,0,0,thief,200
4623,23,46,2,3,0,0,0,0,2,0,0,0,0,0,0,thief,200
4624,24,46,2,4,0,0,1,0,2,0,0,0,0,0,0,thief,200
4625,25,46,2,5,0,0,1,0,2,0,0,0,0,0,0,thief,200
4626,26,46,2,6,0,0,0,1,2,0,0,0,0,0,0,thief,200
4627,27,46,2,7,0,0,1,0,2,0,0,0,0,0,0,thief,200
